tuning_mult,projected_dps,run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer
0.9589,273054,3878,6750,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,15,1,1384.1,284758,0,334,2026-08-03,2,1,1406.0,21.9
0.9628,286058,3878,7623,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,15,1,1384.1,297110,0,334,2026-08-03,2,1,1406.0,21.9
1.0,214872,3878,7624,Warlock,Destruction,Diabolist,DPS,EU,Voidscar Arena,15,1,1384.1,214872,2,334,2026-08-03,2,1,1406.0,21.9
1.0,79667,3879,7583,Druid,Guardian,Elune's Chosen,Tank,EU,Den of Nalorakk,12,1,1762.6,79667,0,321,2026-08-02,2,1,1874.0,2.4
1.0,40646,3879,7411,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Den of Nalorakk,12,1,1762.6,40646,1,321,2026-08-02,2,1,1874.0,2.4
1.0,201463,3879,7412,Warlock,Affliction,Soul Harvester,DPS,EU,Den of Nalorakk,12,1,1762.6,201463,5,321,2026-08-02,2,1,1874.0,2.4
0.9629,198652,3879,7414,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,12,1,1762.6,206306,1,321,2026-08-02,2,1,1874.0,2.4
1.0,131461,3879,7458,Evoker,Augmentation,Chronowarden,DPS,EU,Den of Nalorakk,12,1,1762.6,131461,1,321,2026-08-02,2,1,1874.0,2.4
1.0,136038,3880,7625,Paladin,Protection,Lightsmith,Tank,EU,Ruby Life Pools,15,1,1589.8,136038,0,334,2026-08-03,2,1,1626.0,3.2
1.0,50957,3880,7626,Shaman,Restoration,Totemic,Healer,EU,Ruby Life Pools,15,1,1589.8,50957,0,334,2026-08-03,2,1,1626.0,3.2
1.0,261274,3880,7627,DeathKnight,Unholy,San'layn,DPS,EU,Ruby Life Pools,15,1,1589.8,261274,0,334,2026-08-03,2,1,1626.0,3.2
1.0,247735,3880,7628,Paladin,Retribution,Templar,DPS,EU,Ruby Life Pools,15,1,1589.8,247735,0,334,2026-08-03,2,1,1626.0,3.2
1.0,225883,3880,7629,Rogue,Outlaw,Trickster,DPS,EU,Ruby Life Pools,15,1,1589.8,225883,3,334,2026-08-03,2,1,1626.0,3.2
1.0,77548,3881,7630,DemonHunter,Vengeance,Annihilator,Tank,EU,Voidscar Arena,14,1,1632.0,77548,0,321,2026-08-03,2,1,1728.0,4.0
1.0,42347,3881,7493,Paladin,Holy,Herald of the Sun,Healer,EU,Voidscar Arena,14,1,1632.0,42347,2,321,2026-08-03,2,1,1728.0,4.0
1.0,237018,3881,6291,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Voidscar Arena,14,1,1632.0,237018,1,301,2026-08-03,2,1,1728.0,4.0
0.9715,235120,3881,2359,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,14,1,1632.0,242017,1,321,2026-08-03,2,1,1728.0,4.0
1.0,210446,3881,6744,Shaman,Elemental,Farseer,DPS,EU,Voidscar Arena,14,1,1632.0,210446,3,321,2026-08-03,2,1,1728.0,4.0
0.9551,197710,3882,6871,DeathKnight,Blood,San'layn,Tank,US,Altar of Fangs,17,1,1610.3,207004,0,334,2026-08-03,2,1,1646.0,8.5
1.0,50712,3882,950,Paladin,Holy,Herald of the Sun,Healer,US,Altar of Fangs,17,1,1610.3,50712,0,334,2026-08-03,2,1,1646.0,8.5
0.9773,361339,3882,7631,Warrior,Arms,Slayer,DPS,US,Altar of Fangs,17,1,1610.3,369732,1,334,2026-08-03,2,1,1646.0,8.5
1.0,316622,3882,244,Priest,Shadow,Archon,DPS,US,Altar of Fangs,17,1,1610.3,316622,2,334,2026-08-03,2,1,1646.0,8.5
0.9677,363680,3882,7632,Mage,Arcane,Sunfury,DPS,US,Altar of Fangs,17,1,1610.3,375819,0,334,2026-08-03,2,1,1646.0,8.5
1.0,126568,3883,6899,Monk,Brewmaster,Master of Harmony,Tank,EU,Temple of Sethraliss,15,1,1640.8,126568,1,334,2026-08-03,2,1,1827.0,4.8
1.0,12090,3883,6949,Paladin,Holy,Herald of the Sun,Healer,EU,Temple of Sethraliss,15,1,1640.8,12090,1,334,2026-08-03,2,1,1827.0,4.8
0.9791,216792,3883,7633,Mage,Arcane,Spellslinger,DPS,EU,Temple of Sethraliss,15,1,1640.8,221420,5,334,2026-08-03,2,1,1827.0,4.8
0.9753,278700,3883,6375,Warrior,Arms,Slayer,DPS,EU,Temple of Sethraliss,15,1,1640.8,285758,4,334,2026-08-03,2,1,1827.0,4.8
1.0,232758,3883,6536,Rogue,Outlaw,Trickster,DPS,EU,Temple of Sethraliss,15,1,1640.8,232758,2,334,2026-08-03,2,1,1827.0,4.8
1.0,83915,3884,7634,Druid,Guardian,Elune's Chosen,Tank,EU,Altar of Fangs,10,0,2025.5,83915,2,321,2026-08-03,2,1,2089.0,-16.1
0.7,11471,3884,7635,Priest,Discipline,Oracle,Healer,EU,Altar of Fangs,10,0,2025.5,16387,2,321,2026-08-03,2,1,2089.0,-16.1
1.0,100717,3884,7636,Rogue,Outlaw,Trickster,DPS,EU,Altar of Fangs,10,0,2025.5,100717,6,321,2026-08-03,2,1,2089.0,-16.1
0.9687,171911,3884,7637,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,10,0,2025.5,177466,2,321,2026-08-03,2,1,2089.0,-16.1
0.9668,193971,3884,7638,DemonHunter,Devourer,Annihilator,DPS,EU,Altar of Fangs,10,0,2025.5,200632,4,321,2026-08-03,2,1,2089.0,-16.1
0.9554,142374,3885,793,DeathKnight,Blood,San'layn,Tank,EU,Den of Nalorakk,16,1,1542.9,149021,0,334,2026-08-03,2,1,1579.0,17.8
1.0,56492,3885,580,Shaman,Restoration,Farseer,Healer,EU,Den of Nalorakk,16,1,1542.9,56492,0,334,2026-08-03,2,1,1579.0,17.8
1.0207,271253,3885,4292,Warlock,Demonology,Diabolist,DPS,EU,Den of Nalorakk,16,1,1542.9,265752,0,334,2026-08-03,2,1,1579.0,17.8
0.9703,296663,3885,850,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,16,1,1542.9,305744,1,334,2026-08-03,2,1,1579.0,17.8
1.0,249656,3885,7639,Druid,Balance,Elune's Chosen,DPS,EU,Den of Nalorakk,16,1,1542.9,249656,2,334,2026-08-03,2,1,1579.0,17.8
0.9529,165006,3886,6197,DeathKnight,Blood,San'layn,Tank,US,Murder Row,15,0,2100.8,173162,1,334,2026-08-03,2,1,2257.0,-10.7
1.1952,6309,3886,7640,Druid,Restoration,Wildstalker,Healer,US,Murder Row,15,0,2100.8,5279,3,334,2026-08-03,2,1,2257.0,-10.7
1.0396,197878,3886,7641,Rogue,Assassination,Deathstalker,DPS,US,Murder Row,15,0,2100.8,190341,4,334,2026-08-03,2,1,2257.0,-10.7
1.0,234658,3886,7503,Shaman,Elemental,Farseer,DPS,US,Murder Row,15,0,2100.8,234658,2,334,2026-08-03,2,1,2257.0,-10.7
0.9817,240839,3886,6607,Mage,Arcane,Spellslinger,DPS,US,Murder Row,15,0,2100.8,245328,3,334,2026-08-03,2,1,2257.0,-10.7
1.0,117707,3887,7569,DeathKnight,Blood,Deathbringer,Tank,EU,Kings' Rest,17,1,1790.1,117707,0,334,2026-08-03,2,1,1931.0,2.5
0.7,17321,3887,7570,Priest,Discipline,Oracle,Healer,EU,Kings' Rest,17,1,1790.1,24744,2,334,2026-08-03,2,1,1931.0,2.5
1.0,230954,3887,7571,DeathKnight,Unholy,San'layn,DPS,EU,Kings' Rest,17,1,1790.1,230954,2,334,2026-08-03,2,1,1931.0,2.5
0.9673,227094,3887,7642,Mage,Arcane,Sunfury,DPS,EU,Kings' Rest,17,1,1790.1,234771,3,334,2026-08-03,2,1,1931.0,2.5
0.9734,213964,3887,7643,Warrior,Arms,Slayer,DPS,EU,Kings' Rest,17,1,1790.1,219810,3,334,2026-08-03,2,1,1931.0,2.5
0.9534,306159,3888,4978,DeathKnight,Blood,San'layn,Tank,CN,Ruby Life Pools,20,1,1502.0,321123,0,334,2026-08-03,2,1,1598.0,4.9
1.0,89053,3888,340,Evoker,Preservation,Flameshaper,Healer,CN,Ruby Life Pools,20,1,1502.0,89053,1,334,2026-08-03,2,1,1598.0,4.9
0.9795,419665,3888,383,Warrior,Arms,Slayer,DPS,CN,Ruby Life Pools,20,1,1502.0,428448,1,334,2026-08-03,2,1,1598.0,4.9
0.9664,506419,3888,837,Mage,Arcane,Sunfury,DPS,CN,Ruby Life Pools,20,1,1502.0,524027,0,334,2026-08-03,2,1,1598.0,4.9
1.0,412433,3888,2564,Shaman,Elemental,Farseer,DPS,CN,Ruby Life Pools,20,1,1502.0,412433,5,334,2026-08-03,2,1,1598.0,4.9
0.9568,202917,3889,7644,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,18,1,1430.3,212079,0,334,2026-08-03,2,1,1512.0,10.0
1.0,64574,3889,5343,Shaman,Restoration,Totemic,Healer,EU,Ruby Life Pools,18,1,1430.3,64574,1,334,2026-08-03,2,1,1512.0,10.0
1.0404,342256,3889,7645,DeathKnight,Frost,Rider of the Apocalypse,DPS,EU,Ruby Life Pools,18,1,1430.3,328966,1,334,2026-08-03,2,1,1512.0,10.0
0.9683,426780,3889,4579,Mage,Arcane,Sunfury,DPS,EU,Ruby Life Pools,18,1,1430.3,440752,1,334,2026-08-03,2,1,1512.0,10.0
1.0,328744,3889,7646,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Ruby Life Pools,18,1,1430.3,328744,3,334,2026-08-03,2,1,1512.0,10.0
1.0,129604,3890,7569,DeathKnight,Blood,Deathbringer,Tank,EU,Temple of Sethraliss,16,1,1779.4,129604,1,334,2026-08-03,2,1,1890.0,1.5
0.7,16623,3890,7570,Priest,Discipline,Oracle,Healer,EU,Temple of Sethraliss,16,1,1779.4,23747,1,334,2026-08-03,2,1,1890.0,1.5
1.0,270205,3890,7571,DeathKnight,Unholy,San'layn,DPS,EU,Temple of Sethraliss,16,1,1779.4,270205,1,334,2026-08-03,2,1,1890.0,1.5
0.9613,253644,3890,5806,Mage,Arcane,Sunfury,DPS,EU,Temple of Sethraliss,16,1,1779.4,263855,3,334,2026-08-03,2,1,1890.0,1.5
1.0279,266921,3890,2567,Hunter,BeastMastery,Pack Leader,DPS,EU,Temple of Sethraliss,16,1,1779.4,259676,2,334,2026-08-03,2,1,1890.0,1.5
1.0,149307,3891,7647,Paladin,Protection,Lightsmith,Tank,EU,The Blinding Vale,16,0,1849.1,149307,1,334,2026-08-04,2,1,1945.0,-4.6
1.0,46926,3891,7648,Shaman,Restoration,Totemic,Healer,EU,The Blinding Vale,16,0,1849.1,46926,0,334,2026-08-04,2,1,1945.0,-4.6
0.9597,309929,3891,6750,Mage,Arcane,Sunfury,DPS,EU,The Blinding Vale,16,0,1849.1,322944,2,334,2026-08-04,2,1,1945.0,-4.6
